run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.test_precision-camera8,metrics.test_precision-PUC,metrics.test_acc-PUC,metrics.test_acc-camera3,metrics.test_precision-UFPR04,metrics.test_precision-camera7,metrics.test_acc-camera7,metrics.test_acc-UFPR05,metrics.test_acc-camera1,metrics.test_acc-camera4,metrics.test_f1-camera3,metrics.test_f1-camera2,metrics.test_precision-camera6,metrics.test_precision-camera9,metrics.train_loss,metrics.test_precision-camera4,metrics.val_loss,metrics.test_precision-camera2,metrics.test_f1-camera6,metrics.test_f1-camera5,metrics.test_f1-camera7,metrics.test_f1-UFPR04,metrics.test_acc-camera2,metrics.train_acc,metrics.test_precision-camera1,metrics.test_f1-camera4,metrics.test_acc-camera8,metrics.test_f1-camera1,metrics.test_f1-PUC,metrics.test_acc-camera6,metrics.test_acc-camera5,metrics.test_f1-camera9,metrics.test_acc-camera9,metrics.test_f1-UFPR05,metrics.test_precision-UFPR05,metrics.test_f1-camera8,metrics.test_acc-UFPR04,metrics.test_precision-camera3,metrics.test_precision-camera5,metrics.val_acc,params.dataset_classifier,params.lr,params.epochs,params.model,params.encoder_dataset,params.loss,params.input_shape,params.n_images_to_train,tags.mlflow.source.git.commit,tags.mlflow.user,tags.mlflow.source.name,tags.mlflow.runName,tags.mlflow.source.type
5373d5632b244ef0afc0820f8af386cb,40,FINISHED,/home/lucas.ocunha/mlruns/40/5373d5632b244ef0afc0820f8af386cb/artifacts,2026-02-01 00:58:26.479000+00:00,2026-02-01 01:03:52.457000+00:00,0.923992186112591,0.7478712832021499,0.8054380000925027,0.8995391705069125,0.6817467378410439,0.8901382488479263,0.926907719609583,0.6557927739623768,0.8089182493806771,0.9192313700984222,0.909141428174493,0.889564336372847,0.9047419219471254,0.8248847926267281,0.022856497224893246,0.8702377542251504,0.14775440096855164,0.801094890510949,0.9418960244648318,0.9424729997795901,0.9361248424929728,0.8015376300971043,0.8764172335600907,0.994140625,0.713469387755102,0.9215834976490217,0.9456983024691358,0.8192469926573973,0.8264817345123617,0.9386248269497001,0.9426877470355731,0.8873212583412774,0.8814205457463884,0.6259551892532083,0.5980500054252631,0.9486735345063361,0.7371871825653338,0.8552012545739676,0.9082412914188616,0.953125,camera7,0.001,20,Encoder1_Classifier,CNR,CrossEntropy,3x128x128,1024,b5b8e8140be24f4111bf68ae6513c975a31b17d1,lucas.ocunha,train_classifier.py,Encoder1_Classifier_camera7_1024,LOCAL
311fb1dc2b4641ae82f75a1180704768,40,FINISHED,/home/lucas.ocunha/mlruns/40/311fb1dc2b4641ae82f75a1180704768/artifacts,2026-02-01 00:52:59.746000+00:00,2026-02-01 00:58:23.547000+00:00,0.9012237762237763,0.7071923140915432,0.7790747421488368,0.8847926267281107,0.6383434782011295,0.8742753623188406,0.9157054125998225,0.6206479546133175,0.7654830718414534,0.8768942352757382,0.896150650789255,0.8714859437751004,0.894188710685274,0.8219373219373219,0.027446559066447662,0.8259154929577465,0.2848838400095701,0.7791741472172352,0.9341747361549342,0.9191590810576507,0.927007299270073,0.7739065974796145,0.854875283446712,0.990234375,0.6700520833333333,0.8815393866506314,0.9278549382716049,0.7837343892780994,0.812663924581211,0.9302030456852792,0.9180939833113746,0.882262996941896,0.8764044943820225,0.607127947429455,0.5562623071583391,0.9323566648580214,0.6866631267891772,0.8405194805194806,0.8722747840394899,0.9375,camera7,0.001,20,Encoder1_Classifier,CNR,CrossEntropy,3x128x128,512,b5b8e8140be24f4111bf68ae6513c975a31b17d1,lucas.ocunha,train_classifier.py,Encoder1_Classifier_camera7_512,LOCAL
9ec8fb49f12747748e2d307076415c71,40,FINISHED,/home/lucas.ocunha/mlruns/40/9ec8fb49f12747748e2d307076415c71/artifacts,2026-02-01 00:47:33.848000+00:00,2026-02-01 00:52:56.772000+00:00,0.8776586693891442,0.6722826042775967,0.7433426992276028,0.8635944700460829,0.6203194166005139,0.8473106864826611,0.8928571428571429,0.6099134069871603,0.7636663914120562,0.8418997031713795,0.876391982182628,0.8238691049085659,0.8643134054274638,0.799929676511955,0.01626100650173612,0.7807630306286942,0.5053258538246155,0.7133333333333334,0.9118501775912173,0.8937224076666308,0.9083839150227617,0.7582582953003577,0.7925170068027211,0.99609375,0.6700814289466772,0.8516998827667057,0.9132908950617284,0.7809582121536813,0.788393293373214,0.9055145362251962,0.8916337285902504,0.863705391040243,0.8559390048154093,0.5945312621238691,0.5463867535690347,0.9198395006687472,0.6606681133992058,0.825813221406086,0.8433245275350538,0.890625,camera7,0.001,20,Encoder1_Classifier,CNR,CrossEntropy,3x128x128,256,b5b8e8140be24f4111bf68ae6513c975a31b17d1,lucas.ocunha,train_classifier.py,Encoder1_Classifier_camera7_256,LOCAL
189301524e7a47558440ba6537f5cb8a,40,FINISHED,/home/lucas.ocunha/mlruns/40/189301524e7a47558440ba6537f5cb8a/artifacts,2026-02-01 00:42:10.199000+00:00,2026-02-01 00:47:30.872000+00:00,0.8445814977973568,0.6120867593814503,0.6706500624392951,0.8076804915514593,0.5676291885467577,0.825963416799858,0.8645740905057675,0.6086966258584652,0.708505367464905,0.8189345414778941,0.8167447306791569,0.8055555555555556,0.8119066455696202,0.7288406259980836,0.00896339921746403,0.7649304608671939,0.6461410224437714,0.7585513078470825,0.8691509633707389,0.865788614346359,0.8839684500617695,0.7215255243219079,0.7936507936507936,0.9921875,0.6330656327887012,0.828778253804107,0.8623649691358025,0.7214770396086476,0.7407857376870154,0.8574065528380249,0.8646245059288538,0.8216021602160216,0.8011637239165329,0.6159245609278947,0.5408003088008234,0.8704258603468628,0.582960107119771,0.8063583815028902,0.8249325866002903,0.921875,camera7,0.001,20,Encoder1_Classifier,CNR,CrossEntropy,3x128x128,128,b5b8e8140be24f4111bf68ae6513c975a31b17d1,lucas.ocunha,train_classifier.py,Encoder1_Classifier_camera7_128,LOCAL
63fe0ac40f304c4bb310bc64b88ec801,40,FINISHED,/home/lucas.ocunha/mlruns/40/63fe0ac40f304c4bb310bc64b88ec801/artifacts,2026-02-01 00:36:53.741000+00:00,2026-02-01 00:42:07.259000+00:00,0.8284109816971714,0.6509024389234469,0.7090906988575921,0.6832565284178187,0.5771982172062073,0.8131439710387078,0.7068544809228039,0.4949537175276202,0.5317919075144508,0.8072176222465239,0.6781142678738683,0.7240618101545254,0.7785977859778598,0.6619585687382298,0.0015954611008055508,0.7726211325160537,1.2325267791748047,0.702355460385439,0.7737795095118039,0.7892701788303528,0.6884356949192503,0.7259010370463413,0.7165532879818595,1.0,0.4751027866605756,0.8109681372549019,0.7897376543209876,0.4231943031536114,0.7576099156514492,0.7722658052607291,0.8085199824330259,0.7518716577540107,0.7207062600321027,0.48827640456236954,0.43944942887094796,0.785136999802878,0.596973404746514,0.7158866183256427,0.8352941176470589,0.796875,camera7,0.001,20,Encoder1_Classifier,CNR,CrossEntropy,3x128x128,64,b5b8e8140be24f4111bf68ae6513c975a31b17d1,lucas.ocunha,train_classifier.py,Encoder1_Classifier_camera7_64,LOCAL
09c5f0c28e2b426caef6cbb9abf5f8e2,40,FINISHED,/home/lucas.ocunha/mlruns/40/09c5f0c28e2b426caef6cbb9abf5f8e2/artifacts,2026-02-01 00:31:23.345000+00:00,2026-02-01 00:36:50.536000+00:00,0.8784576697401508,0.817688215508379,0.8663307663845335,0.8620583717357911,0.7771428571428571,0.8130714527599052,0.8675687666370896,0.6111077933711556,0.7491329479768786,0.8867364474300891,0.8755888057633694,0.8930041152263375,0.9021648626144879,0.8178670360110804,0.032243627910247596,0.8185473063521844,0.3387884870171547,0.8142589118198874,0.9427887752882315,0.897438668539933,0.8894239674013706,0.8545966943407723,0.8820861678004536,0.9853515625,0.6452466907340554,0.8938972632811356,0.9206211419753086,0.7792472024415056,0.8763414549354043,0.9393170281495155,0.8958058849363197,0.8893072289156626,0.8820224719101124,0.6035130980105636,0.5458813486982501,0.9271874723524728,0.8237141010250254,0.8216328653146125,0.8496009821976673,0.9375,camera6,0.001,20,Encoder1_Classifier,CNR,CrossEntropy,3x128x128,1024,b5b8e8140be24f4111bf68ae6513c975a31b17d1,lucas.ocunha,train_classifier.py,Encoder1_Classifier_camera6_1024,LOCAL
467e8d2691b84fabbdac36a892ee6ed3,40,FINISHED,/home/lucas.ocunha/mlruns/40/467e8d2691b84fabbdac36a892ee6ed3/artifacts,2026-02-01 00:25:57.650000+00:00,2026-02-01 00:31:20.518000+00:00,0.83862222930952,0.7592280341629706,0.8253809953286158,0.8245775729646697,0.6450091695048468,0.7834041163018621,0.8422803904170364,0.619752164825321,0.7177539223781998,0.8651773160443681,0.8491413474240422,0.8281101614434948,0.8680569480649689,0.7418444165621079,0.02398478523173253,0.7901010624514123,0.4099370315670967,0.7100977198697068,0.9233230244214568,0.8951647411210955,0.8708915925186127,0.7809022995701348,0.7947845804988662,0.9921875,0.6190030423589984,0.8760235598333572,0.8947723765432098,0.7558222603229032,0.8458246024190481,0.9170512228887864,0.8924022837066315,0.8428367783321454,0.8230337078651685,0.6069416793987376,0.555221436336171,0.906021190455681,0.69700572536707,0.765602667937113,0.8398233641107988,0.9375,camera6,0.001,20,Encoder1_Classifier,CNR,CrossEntropy,3x128x128,512,b5b8e8140be24f4111bf68ae6513c975a31b17d1,lucas.ocunha,train_classifier.py,Encoder1_Classifier_camera6_512,LOCAL
ed193885769e4759ba01ee14f4d909bb,40,FINISHED,/home/lucas.ocunha/mlruns/40/ed193885769e4759ba01ee14f4d909bb/artifacts,2026-02-01 00:20:33.312000+00:00,2026-02-01 00:25:54.643000+00:00,0.801132017745143,0.6628781541215152,0.740304565006244,0.8046082949308756,0.5904913552075628,0.7403993855606759,0.804569653948536,0.5876007763511496,0.6409578860445913,0.8297141071707546,0.8342886920270974,0.7962616822429907,0.8377906976744186,0.7327772628977448,0.0016209170607908163,0.7506228201295466,0.32285550236701965,0.6751188589540412,0.9053403141361257,0.8652755267423015,0.8454657077705666,0.7414456750183012,0.7528344671201814,1.0,0.5583509513742072,0.8468240584598089,0.8648726851851852,0.7084227467811158,0.7913480922696742,0.8957083525611444,0.8539745278875713,0.8380144850733086,0.8160112359550562,0.6365532259231725,0.5188541644323373,0.8820210526315789,0.620844491642811,0.7439591078066915,0.7756992371957864,0.9375,camera6,0.001,20,Encoder1_Classifier,CNR,CrossEntropy,3x128x128,256,b5b8e8140be24f4111bf68ae6513c975a31b17d1,lucas.ocunha,train_classifier.py,Encoder1_Classifier_camera6_256,LOCAL
501bab3e3370419584eeb40762a96d64,40,FINISHED,/home/lucas.ocunha/mlruns/40/501bab3e3370419584eeb40762a96d64/artifacts,2026-02-01 00:15:10.083000+00:00,2026-02-01 00:20:30.440000+00:00,0.8106001558846454,0.6751164631793354,0.7527808611997595,0.8451612903225807,0.5859750717649836,0.7275621588841722,0.7903726708074534,0.5531277993430875,0.6559867877786953,0.8189345414778941,0.8622950819672132,0.8052208835341366,0.7971556886227545,0.7511326860841424,0.0016734534583520144,0.7490387080235837,0.7018933966755867,0.7199281867145422,0.87528251489624,0.849781925144538,0.8354805013927576,0.7382057564205928,0.780045351473923,1.0,0.5695435864157473,0.834499500214194,0.8695023148148148,0.7165600762008436,0.7987367212173414,0.8599446239040147,0.8373956960913482,0.8418570910409866,0.8250401284109149,0.6430671078913633,0.49494281990564826,0.8848804560537735,0.6139417305383692,0.7993920972644377,0.7626069543054798,0.859375,camera6,0.001,20,Encoder1_Classifier,CNR,CrossEntropy,3x128x128,128,b5b8e8140be24f4111bf68ae6513c975a31b17d1,lucas.ocunha,train_classifier.py,Encoder1_Classifier_camera6_128,LOCAL
9fcc0311e28e43138382cc26d34f696e,40,FINISHED,/home/lucas.ocunha/mlruns/40/9fcc0311e28e43138382cc26d34f696e/artifacts,2026-02-01 00:09:53.920000+00:00,2026-02-01 00:15:07.246000+00:00,0.7546309908850338,0.6164889164694337,0.6849561768650849,0.821505376344086,0.5558417728219062,0.6909958086428675,0.7505545696539485,0.4934607345476262,0.6099091659785302,0.7714419621934073,0.8432694901537632,0.759467758444217,0.7713544561793589,0.6915802318486882,0.003738767118193209,0.6971373586721193,0.9833794832229614,0.6895910780669146,0.8507203433125575,0.8099560761346999,0.8095842858352383,0.7143818169449504,0.7335600907029478,1.0,0.5373870172555464,0.7984570877531341,0.8192515432098766,0.6889649723465894,0.7582017496178396,0.8314490078449469,0.7862318840579711,0.7951595931252192,0.7656500802568218,0.6247857292945379,0.4627513617561535,0.8456342668863261,0.5638216825191615,0.7733795150915388,0.7057322673924137,0.8125,camera6,0.001,20,Encoder1_Classifier,CNR,CrossEntropy,3x128x128,64,b5b8e8140be24f4111bf68ae6513c975a31b17d1,lucas.ocunha,train_classifier.py,Encoder1_Classifier_camera6_64,LOCAL
9898e797ebb04f15a5e5791f81dd8016,40,FINISHED,/home/lucas.ocunha/mlruns/40/9898e797ebb04f15a5e5791f81dd8016/artifacts,2026-02-01 00:04:22.405000+00:00,2026-02-01 00:09:51.038000+00:00,0.8778943861402632,0.7984859969292364,0.8534555524721336,0.8703533026113671,0.6222569909439266,0.8259612112963594,0.8824312333629104,0.5706628844431173,0.717588769611891,0.8803311982502734,0.8869844670594537,0.8625123639960435,0.8648273124255657,0.7811881188118812,0.00048556770117613723,0.8055991627420199,0.48139506578445435,0.7622377622377622,0.9242681374628765,0.9103927556070338,0.9015784586815228,0.7649489409214268,0.8424036281179138,1.0,0.6159817351598174,0.889370306181398,0.9227430555555556,0.7593582887700535,0.866370913960213,0.9176280572219658,0.9065656565656566,0.8679867986798679,0.85553772070626,0.6196415580980094,0.5067442589968523,0.9293713076448284,0.6670860651953089,0.80859375,0.8425258234262327,0.96875,camera5,0.001,20,Encoder1_Classifier,CNR,CrossEntropy,3x128x128,1024,b5b8e8140be24f4111bf68ae6513c975a31b17d1,lucas.ocunha,train_classifier.py,Encoder1_Classifier_camera5_1024,LOCAL
655e398b1d4c4b208c537f93eba3687a,40,FINISHED,/home/lucas.ocunha/mlruns/40/655e398b1d4c4b208c537f93eba3687a/artifacts,2026-01-31 23:58:56.324000+00:00,2026-02-01 00:04:19.520000+00:00,0.8807524353375882,0.7914391599157603,0.8479198464455853,0.8516129032258064,0.6113734185470197,0.8165122156697557,0.8741126885536823,0.5962152881457151,0.7339388934764657,0.8775191376347445,0.8707519400588708,0.813844714686623,0.867344903251546,0.7850033178500332,0.0016512720188757157,0.8037211740041929,0.3174881190061569,0.6904761904761905,0.9248112304583643,0.9140616721415704,0.895169483698162,0.7563250290435007,0.7743764172335601,1.0,0.6308378314949542,0.8866724486845909,0.9224537037037037,0.7694289394589953,0.8619384772031848,0.9184356252884172,0.9109574000878349,0.8701728576682604,0.858346709470305,0.645906296846667,0.5248409540628524,0.9287991498405951,0.6513528488318404,0.7932715748415408,0.8505225793729048,0.96875,camera5,0.001,20,Encoder1_Classifier,CNR,CrossEntropy,3x128x128,512,b5b8e8140be24f4111bf68ae6513c975a31b17d1,lucas.ocunha,train_classifier.py,Encoder1_Classifier_camera5_512,LOCAL
